ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
482548, o6987g0654o.825081.cm, ./smf_downloads/OSS.2014-11-26/o6987g0654o.825081.cm.1575280.smf, PS1_V5, 2456988.0833869386, 146.180005, 14.290001, w.00000, 45.0,-0.8050846532147355,0.539364164,0.2468299007246919,0.4322302897912931,0.81408954,0.3529150616300007,0.4322302897912931,0.887294099,-0.0000329834168407
482549, o6987g0655o.825082.cm, ./smf_downloads/OSS.2014-11-26/o6987g0655o.825082.cm.1569469.smf, PS1_V5, 2456988.084043567, 147.030015, 11.610005, w.00000, 45.0,-0.8217908354515798,0.533065356,0.2012489716972725,0.4322198018047000,0.814093958,0.3529170120785319,0.4322198018047000,0.887298929,-0.0000329513372470
486380, o6993g0434o.829472.cm, ./smf_downloads/OSS.2014-12-02/o6993g0434o.829472.cm.1491851.smf, PS1_V5, 2456994.01767211, 141.87002, 17.009995, i.00000, 45.0,-0.7522007139009524,0.590436532,0.2925385234863740,0.3366106169218428,0.850246,0.3685908140307457,0.3366106169218428,0.926702459,-0.0000329754144973
486382, o6993g0436o.829474.cm, ./smf_downloads/OSS.2014-12-02/o6993g0436o.829474.cm.1491863.smf, PS1_V5, 2456994.018986841, 144.670015, 16.450024, i.00000, 45.0,-0.7824405700134692,0.554613793,0.2831789103328888,0.3365886684009054,0.850252933,0.3685938496079711,0.3365886684009054,0.926710027,-0.0000329482733061
486399, o6993g0453o.829491.cm, ./smf_downloads/OSS.2014-12-02/o6993g0453o.829491.cm.1491853.smf, PS1_V5, 2456994.030639611, 141.870001, 17.010002, i.00000, 45.0,-0.7522004899909754,0.590436759,0.2925386403148054,0.3363941525436551,0.850314249,0.3686207460103458,0.3363941525436551,0.926776982,-0.0000326613456358
486401, o6993g0455o.829493.cm, ./smf_downloads/OSS.2014-12-02/o6993g0455o.829493.cm.1491864.smf, PS1_V5, 2456994.031952825, 144.670023, 16.449999, i.00000, 45.0,-0.7824407482567604,0.554613755,0.2831784918608952,0.3363722340326424,0.850321143,0.3686237761389374,0.3363722340326424,0.926784513,-0.0000326238240429
486418, o6993g0472o.829510.cm, ./smf_downloads/OSS.2014-12-02/o6993g0472o.829510.cm.1491855.smf, PS1_V5, 2456994.0435804646, 141.870015, 17.009997, i.00000, 45.0,-0.7522006543431367,0.590436591,0.2925385568659262,0.3361781884122653,0.850382058,0.3686505973212526,0.3361781884122653,0.926851071,-0.0000322464509527
486420, o6993g0474o.829511.cm, ./smf_downloads/OSS.2014-12-02/o6993g0474o.829511.cm.1491865.smf, PS1_V5, 2456994.0449037147, 144.670007, 16.449999, i.00000, 45.0,-0.7824405933793523,0.554613973,0.2831784918608952,0.3361561092180122,0.850388976,0.3686536486483752,0.3361561092180122,0.926858631,-0.0000321984152732
486437, o6993g0491o.829529.cm, ./smf_downloads/OSS.2014-12-02/o6993g0491o.829529.cm.1491857.smf, PS1_V5, 2456994.0565594756, 141.87001, 17.010003, i.00000, 45.0,-0.7522005787203017,0.590436638,0.2925386570045809,0.3359616637601906,0.850449775,0.3686805173970354,0.3359616637601906,0.926925101,-0.0000317312468683
486439, o6993g0493o.829531.cm, ./smf_downloads/OSS.2014-12-02/o6993g0493o.829531.cm.1491866.smf, PS1_V5, 2456994.057883131, 144.669996, 16.450003, i.00000, 45.0,-0.7824404707723774,0.554614112,0.2831785588164178,0.3359395867360252,0.850456664,0.3686835676899677,0.3359395867360252,0.926932635,-0.0000316732559802
495298, o7009g0538o.840204.cm, ./smf_downloads/OSS.2014-12-18/o7009g0538o.840204.cm.1569480.smf, PS1_V5, 2457010.0159791224, 148.009996, 13.050003, w.00000, 45.0,-0.8262359272035809,0.516089098,0.2258013178767026,0.0636984205218675,0.900974579,0.3905832105417322,0.0636984205218675,0.981993094,-0.0000340162896696
495300, o7009g0540o.840210.cm, ./smf_downloads/OSS.2014-12-18/o7009g0540o.840210.cm.1569482.smf, PS1_V5, 2457010.0172994263, 147.440011, 15.809998, w.00000, 45.0,-0.8109446217275090,0.517823162,0.2724481480276616,0.0636750801472647,0.900975707,0.3905837635781567,0.0636750801472647,0.981994348,-0.0000339575170865
495301, o7009g0541o.840208.cm, ./smf_downloads/OSS.2014-12-18/o7009g0541o.840208.cm.1575282.smf, PS1_V5, 2457010.0179553987, 145.300021, 13.700008, w.00000, 45.0,-0.7987534951028151,0.553082708,0.2368382817194643,0.0636634842945311,0.900976266,0.3905840382660959,0.0636634842945311,0.981994971,-0.0000339279526083
495302, o7009g0542o.840207.cm, ./smf_downloads/OSS.2014-12-18/o7009g0542o.840207.cm.1575285.smf, PS1_V5, 2457010.018611793, 142.550016, 14.290001, w.00000, 45.0,-0.7693207321915723,0.589254284,0.2468299007246919,0.0636518812852896,0.900976825,0.3905843130778125,0.0636518812852896,0.981995593,-0.0000338981277680
495315, o7009g0555o.840224.cm, ./smf_downloads/OSS.2014-12-18/o7009g0555o.840224.cm.1569484.smf, PS1_V5, 2457010.0284003792, 148.01001, 13.050003, w.00000, 45.0,-0.8262360533079119,0.516088896,0.2258013178767026,0.0634788869657155,0.900985074,0.3905884049724256,0.0634788869657155,0.982004788,-0.0000334250696866
495317, o7009g0557o.840225.cm, ./smf_downloads/OSS.2014-12-18/o7009g0557o.840225.cm.1569486.smf, PS1_V5, 2457010.029747724, 147.440007, 15.809999, w.00000, 45.0,-0.8109445815688829,0.517823216,0.2724481648207041,0.0634550810044631,0.900986197,0.3905889672771974,0.0634550810044631,0.982006042,-0.0000333558615678
495318, o7009g0558o.840226.cm, ./smf_downloads/OSS.2014-12-18/o7009g0558o.840226.cm.1575287.smf, PS1_V5, 2457010.030417317, 142.550019, 14.289996, w.00000, 45.0,-0.7693207801451001,0.589254257,0.2468298161583555,0.0634432506429897,0.900986754,0.3905892466440473,0.0634432506429897,0.982006665,-0.0000333211038654
495331, o7009g0571o.840239.cm, ./smf_downloads/OSS.2014-12-18/o7009g0571o.840239.cm.1569488.smf, PS1_V5, 2457010.039310199, 148.01001, 13.050005, w.00000, 45.0,-0.8262360466229067,0.516088892,0.2258013518817683,0.0632861666493676,0.900994083,0.3905929516933424,0.0632861666493676,0.982014862,-0.0000328369453412
495333, o7009g0573o.840242.cm, ./smf_downloads/OSS.2014-12-18/o7009g0573o.840242.cm.1569490.smf, PS1_V5, 2457010.0406398303, 147.440011, 15.809996, w.00000, 45.0,-0.8109446297430045,0.517823167,0.2724481144415762,0.0632626858837333,0.900995168,0.3905935048225892,0.0632626858837333,0.982016078,-0.0000327610068744
495334, o7009g0574o.840243.cm, ./smf_downloads/OSS.2014-12-18/o7009g0574o.840243.cm.1575289.smf, PS1_V5, 2457010.0413342603, 142.550005, 14.289994, w.00000, 45.0,-0.7693206430031964,0.58925445,0.2468297823318204,0.0632504231483826,0.900995733,0.3905937936203814,0.0632504231483826,0.982016711,-0.0000327209850453
495347, o7009g0587o.840256.cm, ./smf_downloads/OSS.2014-12-18/o7009g0587o.840256.cm.1569492.smf, PS1_V5, 2457010.0503163747, 148.010007, 13.050002, w.00000, 45.0,-0.8262360296280618,0.516088942,0.2258013008741697,0.0630918506606765,0.90100298,0.3905975237292459,0.0630918506606765,0.982024844,-0.0000321813583016
495349, o7009g0589o.840257.cm, ./smf_downloads/OSS.2014-12-18/o7009g0589o.840257.cm.1569494.smf, PS1_V5, 2457010.0516643063, 147.440009, 15.810002, w.00000, 45.0,-0.8109445876210768,0.51782318,0.2724482151998313,0.0630680605591376,0.901004057,0.3905980826432790,0.0630680605591376,0.982026054,-0.0000320969203535
495350, o7009g0590o.840258.cm, ./smf_downloads/OSS.2014-12-18/o7009g0590o.840258.cm.1575291.smf, PS1_V5, 2457010.0523700477, 142.549976, 14.290012, w.00000, 45.0,-0.7693202831937472,0.589254792,0.2468300867706253,0.0630556054005023,0.90100462,0.3905983751866148,0.0630556054005023,0.982026687,-0.0000320523576134
497946, o7017g0446o.843648.cm, ./smf_downloads/OSS.2014-12-26/o7017g0446o.843648.cm.1576521.smf, PS1_V5, 2457017.9541477268, 141.870012, 17.010004, w.00000, 45.0,-0.7522005953141736,0.590436609,0.2925386736943563,-0.0750191738347167,0.899776619,0.3900622013769289,-0.0750191738347167,0.98068674,-0.0000355114468687
497948, o7017g0448o.843649.cm, ./smf_downloads/OSS.2014-12-26/o7017g0448o.843649.cm.1575292.smf, PS1_V5, 2457017.9554705983, 144.670006, 16.449998, w.00000, 45.0,-0.7824405877316926,0.55461399,0.2831784751220144,-0.0750425667245980,0.899774869,0.3900614745161591,-0.0750425667245980,0.980684846,-0.0000354824095635
497965, o7017g0465o.843665.cm, ./smf_downloads/OSS.2014-12-26/o7017g0465o.843665.cm.1576524.smf, PS1_V5, 2457017.967122906, 141.870022, 17.010001, w.00000, 45.0,-0.7522007104135543,0.590436487,0.2925386236250297,-0.0752485892407577,0.899759321,0.3900550628414504,-0.0752485892407577,0.980668031,-0.0000351803764646
497967, o7017g0467o.843672.cm, ./smf_downloads/OSS.2014-12-26/o7017g0467o.843672.cm.1575293.smf, PS1_V5, 2457017.9684407515, 144.669997, 16.450002, w.00000, 45.0,-0.7824404844844003,0.554614101,0.2831785420775373,-0.0752718860539000,0.899757547,0.3900543366531192,-0.0752718860539000,0.980666114,-0.0000351410281275
497984, o7017g0484o.843686.cm, ./smf_downloads/OSS.2014-12-26/o7017g0484o.843686.cm.1576529.smf, PS1_V5, 2457017.980063, 141.87001, 17.010003, w.00000, 45.0,-0.7522005787203017,0.590436638,0.2925386570045809,-0.0754773043137530,0.899741769,0.3900479231061770,-0.0754773043137530,0.980649087,-0.0000347490683508
497986, o7017g0486o.843690.cm, ./smf_downloads/OSS.2014-12-26/o7017g0486o.843690.cm.1575294.smf, PS1_V5, 2457017.981411489, 144.670008, 16.450005, w.00000, 45.0,-0.7824405788661049,0.554613943,0.2831785922941786,-0.0755011333139023,0.899739923,0.3900471778942243,-0.0755011333139023,0.980647097,-0.0000346984186592
498003, o7017g0503o.843705.cm, ./smf_downloads/OSS.2014-12-26/o7017g0503o.843705.cm.1576532.smf, PS1_V5, 2457017.993024894, 141.870007, 17.009999, w.00000, 45.0,-0.7522005638701236,0.59043669,0.2925385902454782,-0.0757063040627577,0.899723892,0.3900407507875316,-0.0757063040627577,0.980629832,-0.0000342186090852
498005, o7017g0505o.843706.cm, ./smf_downloads/OSS.2014-12-26/o7017g0505o.843706.cm.1575296.smf, PS1_V5, 2457017.994339115, 144.670012, 16.449997, w.00000, 45.0,-0.7824406498429098,0.554613911,0.2831784583831334,-0.0757295162042030,0.899722063,0.3900400224280409,-0.0757295162042030,0.980627865,-0.0000341594555917
498231, o7017g0758o.843960.cm, ./smf_downloads/3PI.2014-12-26/o7017g0758o.843960.cm.1491052.smf, PS1_V5, 2457018.1689366302, 141.719998, 17.029992, z.00000, 30.0,-0.7505719578435348,0.592340764,0.2928722511175551,-0.0787956652490762,0.89945882,0.3899413659593073,-0.0787956652490762,0.9803471,-0.0000199626585840
498232, o7017g0759o.843962.cm, ./smf_downloads/3PI.2014-12-26/o7017g0759o.843962.cm.1491110.smf, PS1_V5, 2457018.169423942, 144.660031, 16.180002, z.00000, 30.0,-0.7834238672520994,0.555515908,0.2786559168408735,-0.0788041611088284,0.899458049,0.3899410853299767,-0.0788041611088284,0.980346282,-0.0000199136230436
498238, o7017g0765o.843966.cm, ./smf_downloads/3PI.2014-12-26/o7017g0765o.843966.cm.1492798.smf, PS1_V5, 2457018.1733866404, 141.719984, 17.029984, y.00000, 30.0,-0.7505718452077996,0.592340973,0.2928721176136065,-0.0788732331349964,0.899451781,0.3899388022302114,-0.0788732331349964,0.980339622,-0.0000195148995403
498239, o7017g0766o.843969.cm, ./smf_downloads/3PI.2014-12-26/o7017g0766o.843969.cm.1493424.smf, PS1_V5, 2457018.1739092246, 144.659986, 16.179989, y.00000, 30.0,-0.7834234825254530,0.55551656,0.2786556989350597,-0.0788823401791266,0.899450954,0.3899385009994171,-0.0788823401791266,0.980338744,-0.0000194623280949
498240, o7017g0767o.843968.cm, ./smf_downloads/3PI.2014-12-26/o7017g0767o.843968.cm.1493478.smf, PS1_V5, 2457018.1744399774, 146.700002, 18.069978, y.00000, 30.0,-0.7945840150621373,0.521944101,0.3101783331590787,-0.0788915891273685,0.899450114,0.3899381950254115,-0.0788915891273685,0.980337851,-0.0000194089392660
498241, o7017g0768o.843970.cm, ./smf_downloads/3PI.2014-12-26/o7017g0768o.843970.cm.1493425.smf, PS1_V5, 2457018.1749735563, 147.500009, 15.239972, y.00000, 30.0,-0.8137322714076711,0.518404451,0.2628623517923224,-0.0789008868662468,0.899449269,0.3899378873870343,-0.0789008868662468,0.980336954,-0.0000193552711954
499539, o7020g0732o.845577.cm, ./smf_downloads/3PI.2014-12-29/o7020g0732o.845577.cm.1491154.smf, PS1_V5, 2457021.161257893, 146.700017, 18.069993, z.00000, 30.0,-0.7945840838353986,0.521943848,0.3101785820460886,-0.1308163993326268,0.894228005,0.3876759022132616,-0.1308163993326268,0.974646772,-0.0000177864028227
499540, o7020g0733o.845580.cm, ./smf_downloads/3PI.2014-12-29/o7020g0733o.845580.cm.1491112.smf, PS1_V5, 2457021.161742865, 147.500001, 15.23999, z.00000, 30.0,-0.8137321293768977,0.51840452,0.2628626549036444,-0.1308248041838329,0.894226833,0.3876754473784484,-0.1308248041838329,0.974645516,-0.0000177375210470
499549, o7020g0742o.845587.cm, ./smf_downloads/3PI.2014-12-29/o7020g0742o.845587.cm.1491156.smf, PS1_V5, 2457021.1661363686, 146.700006, 18.069992, z.00000, 30.0,-0.7945839881541170,0.521944004,0.3101785654536219,-0.1309009287203185,0.894216213,0.3876713255834042,-0.1309009287203185,0.974634132,-0.0000172947419410
499550, o7020g0743o.845591.cm, ./smf_downloads/3PI.2014-12-29/o7020g0743o.845591.cm.1491113.smf, PS1_V5, 2457021.1666258317, 147.500001, 15.239989, z.00000, 30.0,-0.8137321332462246,0.518404522,0.2628626380641272,-0.1309094075143026,0.894215029,0.3876708662436202,-0.1309094075143026,0.974632864,-0.0000172454282687
500213, o7021g0733o.846362.cm, ./smf_downloads/3PI.2014-12-30/o7021g0733o.846362.cm.1491054.smf, PS1_V5, 2457022.1604848523, 141.720065, 17.030017, z.00000, 30.0,-0.7505725501948145,0.592339807,0.2928726683173579,-0.1481103455606086,0.891925677,0.3866787621483225,-0.1481103455606086,0.972137787,-0.0000168309648152
500214, o7021g0734o.846366.cm, ./smf_downloads/3PI.2014-12-30/o7021g0734o.846366.cm.1491115.smf, PS1_V5, 2457022.160968825, 144.660001, 16.179994, z.00000, 30.0,-0.7834236081228727,0.555516341,0.2786557827449898,-0.1481187098649910,0.891924373,0.3866782501140015,-0.1481187098649910,0.972136388,-0.0000167821950370
507822, o7039g0366o.855954.cm, ./smf_downloads/OSS.2015-01-17/o7039g0366o.855954.cm.1579646.smf, PS1_V5, 2457039.9103934937, 139.640009, 16.290001, w.00000, 45.0,-0.7314000148060344,0.62159007,0.2804992037742267,-0.4427243248930285,0.806101907,0.3494537822749662,-0.4427243248930285,0.878588771,-0.0000313471779387
507823, o7039g0367o.855956.cm, ./smf_downloads/OSS.2015-01-17/o7039g0367o.855956.cm.1576536.smf, PS1_V5, 2457039.911097317, 142.200009, 17.98, w.00000, 45.0,-0.7515673510639893,0.582975206,0.3086849942036596,-0.4427355087318378,0.806096812,0.3494515971265312,-0.4427355087318378,0.878583228,-0.0000313252661322
507832, o7039g0376o.855966.cm, ./smf_downloads/OSS.2015-01-17/o7039g0376o.855966.cm.1575297.smf, PS1_V5, 2457039.9170247917, 144.759998, 16.790004, w.00000, 45.0,-0.7819244563019067,0.552405002,0.2888647756078880,-0.4428296843681075,0.806053867,0.3494331920335320,-0.4428296843681075,0.878536505,-0.0000311290066016
507840, o7039g0384o.855974.cm, ./smf_downloads/OSS.2015-01-17/o7039g0384o.855974.cm.1579647.smf, PS1_V5, 2457039.92240197, 139.640011, 16.289998, w.00000, 45.0,-0.7314000476949040,0.621590054,0.2804991535163749,-0.4429150961642488,0.806014856,0.3494164922943921,-0.4429150961642488,0.87849407,-0.0000309330024410
507841, o7039g0385o.855973.cm, ./smf_downloads/OSS.2015-01-17/o7039g0385o.855973.cm.1576541.smf, PS1_V5, 2457039.9230682645, 142.200004, 17.980004, w.00000, 45.0,-0.7515672831617397,0.582975259,0.3086850606074557,-0.4429256782275161,0.806010018,0.3494144227814917,-0.4429256782275161,0.878488809,-0.0000309075365607
507850, o7039g0394o.855981.cm, ./smf_downloads/OSS.2015-01-17/o7039g0394o.855981.cm.1575298.smf, PS1_V5, 2457039.929046383, 144.760017, 16.790005, w.00000, 45.0,-0.7819246353685767,0.55240474,0.2888647923171451,-0.4430206074190229,0.805966582,0.3493958525445607,-0.4430206074190229,0.87844157,-0.0000306675458888
507858, o7039g0402o.855993.cm, ./smf_downloads/OSS.2015-01-17/o7039g0402o.855993.cm.1579648.smf, PS1_V5, 2457039.9344218667, 139.640013, 16.289998, w.00000, 45.0,-0.7314000693924899,0.621590028,0.2804991535163749,-0.4431059428985849,0.805927473,0.3493791509525287,-0.4431059428985849,0.878399045,-0.0000304342668429
507859, o7039g0403o.855990.cm, ./smf_downloads/OSS.2015-01-17/o7039g0403o.855990.cm.1576544.smf, PS1_V5, 2457039.935129482, 142.20001, 17.98, w.00000, 45.0,-0.7515673612388261,0.582975193,0.3086849942036596,-0.4431171744617111,0.805922321,0.3493769521596641,-0.4431171744617111,0.878393444,-0.0000304023402803
507868, o7039g0412o.856001.cm, ./smf_downloads/OSS.2015-01-17/o7039g0412o.856001.cm.1575299.smf, PS1_V5, 2457039.9410808925, 144.760004, 16.790001, w.00000, 45.0,-0.7819245265027835,0.552404929,0.2888647254801165,-0.4432116205873141,0.805878959,0.3493584569863407,-0.4432116205873141,0.878346302,-0.0000301227472446
507876, o7039g0420o.856010.cm, ./smf_downloads/OSS.2015-01-17/o7039g0420o.856010.cm.1579649.smf, PS1_V5, 2457039.9464922464, 139.640004, 16.289993, w.00000, 45.0,-0.7313999904054802,0.621590159,0.2804990697532868,-0.4432974685711349,0.805839481,0.3493416367539013,-0.4432974685711349,0.878303391,-0.0000298515776649
507877, o7039g0421o.856008.cm, ./smf_downloads/OSS.2015-01-17/o7039g0421o.856008.cm.1576547.smf, PS1_V5, 2457039.947195327, 142.200008, 17.98, w.00000, 45.0,-0.7515673408891523,0.582975219,0.3086849942036596,-0.4433086205241302,0.805834348,0.3493394511156764,-0.4433086205241302,0.878297813,-0.0000298151774498
507886, o7039g0430o.856020.cm, ./smf_downloads/OSS.2015-01-17/o7039g0430o.856020.cm.1575300.smf, PS1_V5, 2457039.953137122, 144.760014, 16.79, w.00000, 45.0,-0.7819246270333413,0.552404795,0.2888647087708591,-0.4434028475008209,0.805790939,0.3493209779168615,-0.4434028475008209,0.878250638,-0.0000294969921643
508055, o7039g0602o.856193.cm, ./smf_downloads/OSS.2015-01-17/o7039g0602o.856193.cm.1579650.smf, PS1_V5, 2457040.071421117, 139.639991, 16.289993, w.00000, 45.0,-0.7313998493711281,0.621590325,0.2804990697532868,-0.4452692871596748,0.804917092,0.3489524159017825,-0.4452692871596748,0.877302293,-0.0000200495480045
508056, o7039g0603o.856192.cm, ./smf_downloads/OSS.2015-01-17/o7039g0603o.856192.cm.1576553.smf, PS1_V5, 2457040.0720807593, 142.200002, 17.979999, w.00000, 45.0,-0.7515672840971415,0.582975301,0.3086849776027103,-0.4452796365174133,0.80491218,0.3489503561594913,-0.4452796365174133,0.877296967,-0.0000199854262846
508065, o7039g0612o.856201.cm, ./smf_downloads/OSS.2015-01-17/o7039g0612o.856201.cm.1575301.smf, PS1_V5, 2457040.0782559817, 144.760003, 16.789996, w.00000, 45.0,-0.7819245374501013,0.552404957,0.2888646419338288,-0.4453764862663233,0.804866183,0.3489310715925642,-0.4453764862663233,0.877247095,-0.0000193821625702
508073, o7039g0620o.856208.cm, ./smf_downloads/OSS.2015-01-17/o7039g0620o.856208.cm.1579651.smf, PS1_V5, 2457040.083716, 139.640003, 16.289998, w.00000, 45.0,-0.7313999609045527,0.621590156,0.2804991535163749,-0.4454620653740922,0.804825495,0.3489140169975918,-0.4454620653740922,0.87720298,-0.0000188447726533
508074, o7039g0621o.856210.cm, ./smf_downloads/OSS.2015-01-17/o7039g0621o.856210.cm.1576556.smf, PS1_V5, 2457040.0843828474, 142.200011, 17.979999, w.00000, 45.0,-0.7515673756706782,0.582975183,0.3086849776027103,-0.4454725139248023,0.804820525,0.3489119338444087,-0.4454725139248023,0.877197592,-0.0000187789154187
508083, o7039g0630o.856219.cm, ./smf_downloads/OSS.2015-01-17/o7039g0630o.856219.cm.1575302.smf, PS1_V5, 2457040.0905990987, 144.760004, 16.789995, w.00000, 45.0,-0.7819245512091063,0.552404946,0.2888646252245710,-0.4455698772806032,0.804774181,0.3488925126240114,-0.4455698772806032,0.877147347,-0.0000181630003094
508091, o7039g0638o.856227.cm, ./smf_downloads/OSS.2015-01-17/o7039g0638o.856227.cm.1579652.smf, PS1_V5, 2457040.096081325, 139.639988, 16.289996, w.00000, 45.0,-0.7313998056334573,0.621590354,0.2804991200111399,-0.4456556889859317,0.804733295,0.3488753811243863,-0.4456556889859317,0.87710302,-0.0000176173298762
508092, o7039g0639o.856230.cm, ./smf_downloads/OSS.2015-01-17/o7039g0639o.856230.cm.1576560.smf, PS1_V5, 2457040.0967380456, 142.200009, 17.979996, w.00000, 45.0,-0.7515673680920498,0.58297522,0.3086849277998620,-0.4456659649898577,0.804728397,0.3488733287025577,-0.4456659649898577,0.877097709,-0.0000175518401585
508101, o7039g0648o.856236.cm, ./smf_downloads/OSS.2015-01-17/o7039g0648o.856236.cm.1575303.smf, PS1_V5, 2457040.1029431787, 144.760002, 16.789995, w.00000, 45.0,-0.7819245319265353,0.552404973,0.2888646252245710,-0.4457630229169515,0.804682103,0.3488539336896864,-0.4457630229169515,0.877047521,-0.0000169320934253
508109, o7039g0656o.856246.cm, ./smf_downloads/OSS.2015-01-17/o7039g0656o.856246.cm.1579653.smf, PS1_V5, 2457040.1084794695, 139.639993, 16.289999, w.00000, 45.0,-0.7313998486861669,0.621590281,0.2804991702689922,-0.4458495631882505,0.80464079,0.3488366256201060,-0.4458495631882505,0.877002732,-0.0000163782206537
508110, o7039g0657o.856245.cm, ./smf_downloads/OSS.2015-01-17/o7039g0657o.856245.cm.1576563.smf, PS1_V5, 2457040.1091330717, 142.200017, 17.980003, w.00000, 45.0,-0.7515674196916275,0.582975091,0.3086850440065068,-0.4458597764565170,0.804635912,0.3488345820427816,-0.4458597764565170,0.876997443,-0.0000163128070842
508119, o7039g0666o.856254.cm, ./smf_downloads/OSS.2015-01-17/o7039g0666o.856254.cm.1575304.smf, PS1_V5, 2457040.1153084547, 144.759995, 16.789989, w.00000, 45.0,-0.7819244891438420,0.552405086,0.2888645249690223,-0.4459562374305018,0.804589818,0.3488152715101179,-0.4459562374305018,0.876947472,-0.0000156948535827
508437, o7040g0318o.856700.cm, ./smf_downloads/OSS.2015-01-18/o7040g0318o.856700.cm.1579654.smf, PS1_V5, 2457040.897472858, 139.740015, 13.400001, w.00000, 45.0,-0.7423445864134934,0.628663198,0.2317479204722993,-0.4581028908777300,0.798910874,0.3463358886608365,-0.4581028908777300,0.870750901,-0.0000315298967096
508438, o7040g0319o.856702.cm, ./smf_downloads/OSS.2015-01-18/o7040g0319o.856702.cm.1579655.smf, PS1_V5, 2457040.8982583717, 142.180003, 15.120002, w.00000, 45.0,-0.7625945796141707,0.591955402,0.2608415399880730,-0.4581152679677049,0.798905005,0.3463333656379534,-0.4581152679677049,0.870744512,-0.0000315101449708
508439, o7040g0320o.856701.cm, ./smf_downloads/OSS.2015-01-18/o7040g0320o.856701.cm.1575305.smf, PS1_V5, 2457040.898917363, 144.700012, 13.940006, w.00000, 45.0,-0.7921012386485771,0.56083869,0.2409057734639795,-0.4581256512278261,0.79890008,0.3463312489459108,-0.4581256512278261,0.870739152,-0.0000314932842811
508457, o7040g0338o.856720.cm, ./smf_downloads/OSS.2015-01-18/o7040g0338o.856720.cm.1579657.smf, PS1_V5, 2457040.911090922, 139.740014, 13.399995, w.00000, 45.0,-0.7423445939610860,0.628663227,0.2317478186034466,-0.4583174161280533,0.79880897,0.3462921387465668,-0.4583174161280533,0.870640003,-0.0000311345458022
508458, o7040g0339o.856721.cm, ./smf_downloads/OSS.2015-01-18/o7040g0339o.856721.cm.1579658.smf, PS1_V5, 2457040.9118248876, 142.179996, 15.120001, w.00000, 45.0,-0.7625945108894100,0.591955498,0.2608415231389851,-0.4583289750249271,0.798803468,0.3462897802069778,-0.4583289750249271,0.870634017,-0.0000311100750678
508459, o7040g0340o.856722.cm, ./smf_downloads/OSS.2015-01-18/o7040g0340o.856722.cm.1575306.smf, PS1_V5, 2457040.912482269, 144.700009, 13.940017, w.00000, 45.0,-0.7921011715362686,0.560838705,0.2409059597959124,-0.4583393275291600,0.79879854,0.3462876677142679,-0.4583393275291600,0.870628655,-0.0000310878858998
508477, o7040g0358o.856740.cm, ./smf_downloads/OSS.2015-01-18/o7040g0358o.856740.cm.1579660.smf, PS1_V5, 2457040.9245778183, 139.74001, 13.399996, w.00000, 45.0,-0.7423445469854730,0.628663276,0.2317478355815889,-0.4585297547585370,0.798707728,0.3462487903054083,-0.4585297547585370,0.870529872,-0.0000306342642749
508478, o7040g0359o.856741.cm, ./smf_downloads/OSS.2015-01-18/o7040g0359o.856741.cm.1579661.smf, PS1_V5, 2457040.9253395344, 142.180011, 15.119999, w.00000, 45.0,-0.7625946730554531,0.591955304,0.2608414894408088,-0.4585417432261083,0.798702001,0.3462463414696261,-0.4585417432261083,0.870523643,-0.0000306028509069
508479, o7040g0360o.856744.cm, ./smf_downloads/OSS.2015-01-18/o7040g0360o.856744.cm.1575307.smf, PS1_V5, 2457040.9260017523, 144.700009, 13.939996, w.00000, 45.0,-0.7921012435984351,0.560838756,0.2409056040713056,-0.4585521653406876,0.798697021,0.3462442124587791,-0.4585521653406876,0.870518227,-0.0000305752701203
508497, o7040g0378o.856761.cm, ./smf_downloads/OSS.2015-01-18/o7040g0378o.856761.cm.1579664.smf, PS1_V5, 2457040.9381155856, 139.739999, 13.399981, w.00000, 45.0,-0.7423444725903201,0.628663457,0.2317475809094474,-0.4587427508628205,0.798605794,0.3462052583895940,-0.4587427508628205,0.870419033,-0.0000300268980446
508498, o7040g0379o.856763.cm, ./smf_downloads/OSS.2015-01-18/o7040g0379o.856763.cm.1579665.smf, PS1_V5, 2457040.938844587, 142.18001, 15.119994, w.00000, 45.0,-0.7625946807050852,0.591955331,0.2608414051953667,-0.4587542160776236,0.798600296,0.3462029136507548,-0.4587542160776236,0.870413057,-0.0000299912829869
508499, o7040g0380o.856762.cm, ./smf_downloads/OSS.2015-01-18/o7040g0380o.856762.cm.1575308.smf, PS1_V5, 2457040.939505579, 144.700001, 13.939999, w.00000, 45.0,-0.7921011549959769,0.560838859,0.2409056548891085,-0.4587646112636941,0.79859531,0.3462007876064682,-0.4587646112636941,0.870407637,-0.0000299587378202
509725, o7042g0308o.858244.cm, ./smf_downloads/OSS.2015-01-20/o7042g0308o.858244.cm.1579667.smf, PS1_V5, 2457042.8750671144, 140.770005, 18.089994, w.00000, 45.0,-0.7363243412502999,0.601173634,0.3105104290651593,-0.4884921731259469,0.783772927,0.3397731677175451,-0.4884921731259469,0.854251605,-0.0000311792000254
